time	event_type	event	left	right	bottom	top
47.696044737	response	R	NA	NA	NA	NA
48.264049537	response	R	NA	NA	NA	NA
48.828045037	response	R	NA	NA	NA	NA
49.328048437	response	R	NA	NA	NA	NA
49.728060337	response	R	NA	NA	NA	NA
50.196043237	response	R	NA	NA	NA	NA
50.728092237	response	R	NA	NA	NA	NA
51.164096937	response	R	NA	NA	NA	NA
51.464063137	response	R	NA	NA	NA	NA
52.063987037	response	R	NA	NA	NA	NA
52.264034737	response	R	NA	NA	NA	NA
52.564039837	response	R	NA	NA	NA	NA
52.828051937	response	R	NA	NA	NA	NA
53.064018137	response	R	NA	NA	NA	NA
53.464036837	response	R	NA	NA	NA	NA
53.664042937	response	R	NA	NA	NA	NA
53.864048637	response	R	NA	NA	NA	NA
54.128027737	response	R	NA	NA	NA	NA
54.328076037	response	R	NA	NA	NA	NA
54.896057637	response	R	NA	NA	NA	NA
55.196076937	response	R	NA	NA	NA	NA
55.464040337	response	R	NA	NA	NA	NA
55.664060237	response	R	NA	NA	NA	NA
55.696038237	response	R	NA	NA	NA	NA
55.896039437	response	R	NA	NA	NA	NA
56.128039837	response	R	NA	NA	NA	NA
56.396035037	response	R	NA	NA	NA	NA
56.696023937	response	R	NA	NA	NA	NA
56.964056737	response	R	NA	NA	NA	NA
57.396038237	response	R	NA	NA	NA	NA
57.996100337	response	R	NA	NA	NA	NA
58.596042137	response	R	NA	NA	NA	NA
60.428085237	response	R	NA	NA	NA	NA
65.360071737	response	R	NA	NA	NA	NA
66.528066337	response	R	NA	NA	NA	NA
69.428088337	response	R	NA	NA	NA	NA
71.596102737	response	R	NA	NA	NA	NA
75.396101237	response	R	NA	NA	NA	NA
75.896088237	response	R	NA	NA	NA	NA
76.428096737	response	R	NA	NA	NA	NA
76.560038537	response	R	NA	NA	NA	NA
77.096099237	response	R	NA	NA	NA	NA
77.396091137	response	R	NA	NA	NA	NA
77.696090637	response	R	NA	NA	NA	NA
77.928089037	response	R	NA	NA	NA	NA
78.196085437	response	R	NA	NA	NA	NA
78.496087537	response	R	NA	NA	NA	NA
78.760139637	response	R	NA	NA	NA	NA
79.060106537	response	R	NA	NA	NA	NA
79.360095937	response	R	NA	NA	NA	NA
79.596088137	response	R	NA	NA	NA	NA
79.828129037	response	R	NA	NA	NA	NA
80.096056837	response	R	NA	NA	NA	NA
80.460056737	response	R	NA	NA	NA	NA
80.860098537	response	R	NA	NA	NA	NA
81.096093937	response	R	NA	NA	NA	NA
81.296145737	response	R	NA	NA	NA	NA
81.760096237	response	R	NA	NA	NA	NA
82.160106137	response	R	NA	NA	NA	NA
82.560117837	response	R	NA	NA	NA	NA
82.796091737	response	R	NA	NA	NA	NA
83.160106937	response	R	NA	NA	NA	NA
83.428105737	response	R	NA	NA	NA	NA
83.760105937	response	R	NA	NA	NA	NA
84.096098237	response	R	NA	NA	NA	NA
84.396092537	response	R	NA	NA	NA	NA
84.728127137	response	R	NA	NA	NA	NA
85.060067237	response	R	NA	NA	NA	NA
85.328094937	response	R	NA	NA	NA	NA
85.660061637	response	R	NA	NA	NA	NA
85.960098437	response	R	NA	NA	NA	NA
86.228102437	response	R	NA	NA	NA	NA
86.528104937	response	R	NA	NA	NA	NA
86.960053337	response	R	NA	NA	NA	NA
87.296106837	response	R	NA	NA	NA	NA
87.660105237	response	R	NA	NA	NA	NA
87.996095537	response	R	NA	NA	NA	NA
88.296092537	response	R	NA	NA	NA	NA
88.596109837	response	R	NA	NA	NA	NA
89.128086837	response	R	NA	NA	NA	NA
89.496054037	response	R	NA	NA	NA	NA
89.960108437	response	R	NA	NA	NA	NA
90.260101237	response	R	NA	NA	NA	NA
90.492107437	response	R	NA	NA	NA	NA
90.892102737	response	R	NA	NA	NA	NA
91.292007137	response	R	NA	NA	NA	NA
91.728099937	response	R	NA	NA	NA	NA
92.092094137	response	R	NA	NA	NA	NA
92.492103837	response	R	NA	NA	NA	NA
93.092065137	response	R	NA	NA	NA	NA
93.360067137	response	R	NA	NA	NA	NA
93.728100137	response	R	NA	NA	NA	NA
93.792104937	response	R	NA	NA	NA	NA
94.260102037	response	R	NA	NA	NA	NA
94.560102637	response	R	NA	NA	NA	NA
94.892102537	response	R	NA	NA	NA	NA
95.628104637	response	R	NA	NA	NA	NA
96.492108137	response	R	NA	NA	NA	NA
103.428100737	response	R	NA	NA	NA	NA
104.360122937	response	R	NA	NA	NA	NA
109.460110337	response	R	NA	NA	NA	NA
109.760193737	response	R	NA	NA	NA	NA
110.028103237	response	R	NA	NA	NA	NA
110.192114637	response	R	NA	NA	NA	NA
110.392112537	response	R	NA	NA	NA	NA
110.628097237	response	R	NA	NA	NA	NA
110.892118237	response	R	NA	NA	NA	NA
111.160106437	response	R	NA	NA	NA	NA
111.392124237	response	R	NA	NA	NA	NA
111.592119837	response	R	NA	NA	NA	NA
111.792114637	response	R	NA	NA	NA	NA
111.992112637	response	R	NA	NA	NA	NA
112.260096937	response	R	NA	NA	NA	NA
112.528021237	response	R	NA	NA	NA	NA
112.760053237	response	R	NA	NA	NA	NA
113.028002737	response	R	NA	NA	NA	NA
113.228046337	response	R	NA	NA	NA	NA
113.428051137	response	R	NA	NA	NA	NA
113.628032937	response	R	NA	NA	NA	NA
113.828093937	response	R	NA	NA	NA	NA
114.028030437	response	R	NA	NA	NA	NA
114.328100537	response	R	NA	NA	NA	NA
114.592105937	response	R	NA	NA	NA	NA
114.860106837	response	R	NA	NA	NA	NA
115.060101637	response	R	NA	NA	NA	NA
115.260097237	response	R	NA	NA	NA	NA
115.492110937	response	R	NA	NA	NA	NA
115.728104537	response	R	NA	NA	NA	NA
115.928025937	response	R	NA	NA	NA	NA
116.192084037	response	R	NA	NA	NA	NA
116.428030137	response	R	NA	NA	NA	NA
116.659997737	response	R	NA	NA	NA	NA
116.892113437	response	R	NA	NA	NA	NA
117.160101037	response	R	NA	NA	NA	NA
117.660038137	response	R	NA	NA	NA	NA
117.892099137	response	R	NA	NA	NA	NA
118.392038437	response	R	NA	NA	NA	NA
118.424148637	response	R	NA	NA	NA	NA
118.624100837	response	R	NA	NA	NA	NA
118.924120537	response	R	NA	NA	NA	NA
119.192054537	response	R	NA	NA	NA	NA
119.360010237	response	R	NA	NA	NA	NA
119.560048737	response	R	NA	NA	NA	NA
119.792104037	response	R	NA	NA	NA	NA
120.060054737	response	R	NA	NA	NA	NA
120.092041137	response	R	NA	NA	NA	NA
120.424110837	response	R	NA	NA	NA	NA
120.724104537	response	R	NA	NA	NA	NA
120.924113837	response	R	NA	NA	NA	NA
121.292208537	response	R	NA	NA	NA	NA
121.524144737	response	R	NA	NA	NA	NA
121.792106937	response	R	NA	NA	NA	NA
122.024107837	response	R	NA	NA	NA	NA
122.260038937	response	R	NA	NA	NA	NA
122.492089037	response	R	NA	NA	NA	NA
122.760055537	response	R	NA	NA	NA	NA
122.960092237	response	R	NA	NA	NA	NA
123.292093337	response	R	NA	NA	NA	NA
123.592059037	response	R	NA	NA	NA	NA
123.892103837	response	R	NA	NA	NA	NA
124.224103137	response	R	NA	NA	NA	NA
124.424015237	response	R	NA	NA	NA	NA
124.660088837	response	R	NA	NA	NA	NA
125.092050737	response	R	NA	NA	NA	NA
125.324107937	response	R	NA	NA	NA	NA
125.624040337	response	R	NA	NA	NA	NA
125.892047837	response	R	NA	NA	NA	NA
126.192065337	response	R	NA	NA	NA	NA
126.460121637	response	R	NA	NA	NA	NA
126.691993037	response	R	NA	NA	NA	NA
126.924054437	response	R	NA	NA	NA	NA
127.160114237	response	R	NA	NA	NA	NA
127.360073637	response	R	NA	NA	NA	NA
127.592057137	response	R	NA	NA	NA	NA
127.892052937	response	R	NA	NA	NA	NA
128.124060337	response	R	NA	NA	NA	NA
134.592109837	response	R	NA	NA	NA	NA
135.092112137	response	R	NA	NA	NA	NA
141.460062537	response	R	NA	NA	NA	NA
141.760058437	response	R	NA	NA	NA	NA
141.992078037	response	R	NA	NA	NA	NA
142.192060337	response	R	NA	NA	NA	NA
142.424066937	response	R	NA	NA	NA	NA
142.660064637	response	R	NA	NA	NA	NA
142.860118037	response	R	NA	NA	NA	NA
143.224070837	response	R	NA	NA	NA	NA
143.460114437	response	R	NA	NA	NA	NA
143.692042237	response	R	NA	NA	NA	NA
143.924081837	response	R	NA	NA	NA	NA
144.124028737	response	R	NA	NA	NA	NA
144.324055737	response	R	NA	NA	NA	NA
144.524092537	response	R	NA	NA	NA	NA
144.760090237	response	R	NA	NA	NA	NA
144.960110537	response	R	NA	NA	NA	NA
145.192099637	response	R	NA	NA	NA	NA
145.392073437	response	R	NA	NA	NA	NA
145.624040637	response	R	NA	NA	NA	NA
146.092032837	response	R	NA	NA	NA	NA
146.360091137	response	R	NA	NA	NA	NA
146.592103737	response	R	NA	NA	NA	NA
146.792113137	response	R	NA	NA	NA	NA
146.856064737	response	R	NA	NA	NA	NA
146.992099137	response	R	NA	NA	NA	NA
147.224090237	response	R	NA	NA	NA	NA
147.524100737	response	R	NA	NA	NA	NA
147.792111837	response	R	NA	NA	NA	NA
148.056099037	response	R	NA	NA	NA	NA
148.356077037	response	R	NA	NA	NA	NA
148.656067637	response	R	NA	NA	NA	NA
148.924069037	response	R	NA	NA	NA	NA
149.156087837	response	R	NA	NA	NA	NA
149.392071037	response	R	NA	NA	NA	NA
149.656095937	response	R	NA	NA	NA	NA
149.892073537	response	R	NA	NA	NA	NA
150.124077337	response	R	NA	NA	NA	NA
150.356099937	response	R	NA	NA	NA	NA
150.592074737	response	R	NA	NA	NA	NA
150.824060837	response	R	NA	NA	NA	NA
151.092072237	response	R	NA	NA	NA	NA
151.324086737	response	R	NA	NA	NA	NA
151.524079037	response	R	NA	NA	NA	NA
151.756059037	response	R	NA	NA	NA	NA
151.992128937	response	R	NA	NA	NA	NA
152.224087837	response	R	NA	NA	NA	NA
152.656100937	response	R	NA	NA	NA	NA
152.856128837	response	R	NA	NA	NA	NA
153.092086537	response	R	NA	NA	NA	NA
153.324081237	response	R	NA	NA	NA	NA
153.592104037	response	R	NA	NA	NA	NA
153.792131637	response	R	NA	NA	NA	NA
154.056080037	response	R	NA	NA	NA	NA
154.292115237	response	R	NA	NA	NA	NA
154.492075137	response	R	NA	NA	NA	NA
154.724090437	response	R	NA	NA	NA	NA
154.956111137	response	R	NA	NA	NA	NA
155.192144237	response	R	NA	NA	NA	NA
155.392107437	response	R	NA	NA	NA	NA
155.624106337	response	R	NA	NA	NA	NA
155.856114837	response	R	NA	NA	NA	NA
156.092095237	response	R	NA	NA	NA	NA
156.292069437	response	R	NA	NA	NA	NA
156.524093737	response	R	NA	NA	NA	NA
156.824089237	response	R	NA	NA	NA	NA
157.092100037	response	R	NA	NA	NA	NA
157.292098537	response	R	NA	NA	NA	NA
157.524131937	response	R	NA	NA	NA	NA
157.756082437	response	R	NA	NA	NA	NA
157.956106637	response	R	NA	NA	NA	NA
159.524084637	response	R	NA	NA	NA	NA
163.256108537	response	R	NA	NA	NA	NA
164.524104737	response	R	NA	NA	NA	NA
164.856076237	response	R	NA	NA	NA	NA
169.156093137	response	R	NA	NA	NA	NA
169.456105637	response	R	NA	NA	NA	NA
171.356126037	response	R	NA	NA	NA	NA
172.024221237	response	R	NA	NA	NA	NA
172.256067437	response	R	NA	NA	NA	NA
172.492087337	response	R	NA	NA	NA	NA
172.624105537	response	R	NA	NA	NA	NA
172.824080837	response	R	NA	NA	NA	NA
173.056147137	response	R	NA	NA	NA	NA
173.256076437	response	R	NA	NA	NA	NA
173.456100237	response	R	NA	NA	NA	NA
173.692097837	response	R	NA	NA	NA	NA
173.892110637	response	R	NA	NA	NA	NA
174.092099337	response	R	NA	NA	NA	NA
174.292092137	response	R	NA	NA	NA	NA
174.492139637	response	R	NA	NA	NA	NA
174.792076037	response	R	NA	NA	NA	NA
175.024109837	response	R	NA	NA	NA	NA
175.188072137	response	R	NA	NA	NA	NA
175.456110137	response	R	NA	NA	NA	NA
175.656102437	response	R	NA	NA	NA	NA
175.888119837	response	R	NA	NA	NA	NA
176.124083237	response	R	NA	NA	NA	NA
176.324116237	response	R	NA	NA	NA	NA
176.524101937	response	R	NA	NA	NA	NA
176.724078237	response	R	NA	NA	NA	NA
176.988084937	response	R	NA	NA	NA	NA
177.224102537	response	R	NA	NA	NA	NA
177.424079437	response	R	NA	NA	NA	NA
177.624109337	response	R	NA	NA	NA	NA
177.856108937	response	R	NA	NA	NA	NA
178.124108637	response	R	NA	NA	NA	NA
178.324096837	response	R	NA	NA	NA	NA
178.524109337	response	R	NA	NA	NA	NA
178.724055037	response	R	NA	NA	NA	NA
178.988128837	response	R	NA	NA	NA	NA
179.224099237	response	R	NA	NA	NA	NA
179.524103437	response	R	NA	NA	NA	NA
179.824159937	response	R	NA	NA	NA	NA
180.024099237	response	R	NA	NA	NA	NA
180.324061637	response	R	NA	NA	NA	NA
180.556111137	response	R	NA	NA	NA	NA
180.824147537	response	R	NA	NA	NA	NA
181.088109437	response	R	NA	NA	NA	NA
181.324149137	response	R	NA	NA	NA	NA
181.624081537	response	R	NA	NA	NA	NA
182.024114237	response	R	NA	NA	NA	NA
182.324121337	response	R	NA	NA	NA	NA
182.556096637	response	R	NA	NA	NA	NA
182.856103537	response	R	NA	NA	NA	NA
183.156149637	response	R	NA	NA	NA	NA
183.424109637	response	R	NA	NA	NA	NA
183.724114037	response	R	NA	NA	NA	NA
183.956103737	response	R	NA	NA	NA	NA
184.188115837	response	R	NA	NA	NA	NA
184.456103237	response	R	NA	NA	NA	NA
184.724148437	response	R	NA	NA	NA	NA
184.956158937	response	R	NA	NA	NA	NA
185.224114737	response	R	NA	NA	NA	NA
185.424115237	response	R	NA	NA	NA	NA
185.656106137	response	R	NA	NA	NA	NA
185.924127737	response	R	NA	NA	NA	NA
186.288113637	response	R	NA	NA	NA	NA
186.524134537	response	R	NA	NA	NA	NA
186.788106737	response	R	NA	NA	NA	NA
187.056150037	response	R	NA	NA	NA	NA
187.088118537	response	R	NA	NA	NA	NA
187.288096037	response	R	NA	NA	NA	NA
187.556106837	response	R	NA	NA	NA	NA
187.856161937	response	R	NA	NA	NA	NA
188.088121437	response	R	NA	NA	NA	NA
196.056169137	response	R	NA	NA	NA	NA
196.424087137	response	R	NA	NA	NA	NA
200.888048737	response	R	NA	NA	NA	NA
203.156142737	response	R	NA	NA	NA	NA
203.356149037	response	R	NA	NA	NA	NA
203.920166037	response	R	NA	NA	NA	NA
204.120150437	response	R	NA	NA	NA	NA
204.288146437	response	R	NA	NA	NA	NA
204.488145137	response	R	NA	NA	NA	NA
204.688122737	response	R	NA	NA	NA	NA
204.720078237	response	R	NA	NA	NA	NA
205.120151937	response	R	NA	NA	NA	NA
205.320147837	response	R	NA	NA	NA	NA
205.556152737	response	R	NA	NA	NA	NA
205.788150937	response	R	NA	NA	NA	NA
205.920160937	response	R	NA	NA	NA	NA
205.988081337	response	R	NA	NA	NA	NA
206.220123037	response	R	NA	NA	NA	NA
206.420153637	response	R	NA	NA	NA	NA
206.820160837	response	R	NA	NA	NA	NA
207.020153737	response	R	NA	NA	NA	NA
207.256154237	response	R	NA	NA	NA	NA
207.456154537	response	R	NA	NA	NA	NA
207.620113937	response	R	NA	NA	NA	NA
207.656113337	response	R	NA	NA	NA	NA
207.856154237	response	R	NA	NA	NA	NA
208.120127637	response	R	NA	NA	NA	NA
208.388154537	response	R	NA	NA	NA	NA
208.588154437	response	R	NA	NA	NA	NA
208.788166337	response	R	NA	NA	NA	NA
209.056162237	response	R	NA	NA	NA	NA
209.256251937	response	R	NA	NA	NA	NA
209.556147337	response	R	NA	NA	NA	NA
209.820096737	response	R	NA	NA	NA	NA
210.056165137	response	R	NA	NA	NA	NA
210.256187337	response	R	NA	NA	NA	NA
210.488169137	response	R	NA	NA	NA	NA
210.688166737	response	R	NA	NA	NA	NA
210.888156937	response	R	NA	NA	NA	NA
211.120153337	response	R	NA	NA	NA	NA
211.356154437	response	R	NA	NA	NA	NA
211.556152137	response	R	NA	NA	NA	NA
211.788155837	response	R	NA	NA	NA	NA
212.020168237	response	R	NA	NA	NA	NA
212.256163037	response	R	NA	NA	NA	NA
212.520170337	response	R	NA	NA	NA	NA
212.788162237	response	R	NA	NA	NA	NA
212.988160437	response	R	NA	NA	NA	NA
213.188166037	response	R	NA	NA	NA	NA
213.420164837	response	R	NA	NA	NA	NA
213.656156537	response	R	NA	NA	NA	NA
213.888157837	response	R	NA	NA	NA	NA
214.088156537	response	R	NA	NA	NA	NA
214.320159137	response	R	NA	NA	NA	NA
214.556119937	response	R	NA	NA	NA	NA
214.788125937	response	R	NA	NA	NA	NA
214.988171937	response	R	NA	NA	NA	NA
215.256153837	response	R	NA	NA	NA	NA
215.488156737	response	R	NA	NA	NA	NA
215.720116137	response	R	NA	NA	NA	NA
215.888167937	response	R	NA	NA	NA	NA
216.120156237	response	R	NA	NA	NA	NA
216.356114437	response	R	NA	NA	NA	NA
216.556122837	response	R	NA	NA	NA	NA
216.756113537	response	R	NA	NA	NA	NA
216.988159237	response	R	NA	NA	NA	NA
217.188172337	response	R	NA	NA	NA	NA
217.420159737	response	R	NA	NA	NA	NA
217.656153137	response	R	NA	NA	NA	NA
217.888158637	response	R	NA	NA	NA	NA
218.156162237	response	R	NA	NA	NA	NA
218.388175437	response	R	NA	NA	NA	NA
218.620160637	response	R	NA	NA	NA	NA
218.856168337	response	R	NA	NA	NA	NA
219.088162337	response	R	NA	NA	NA	NA
221.156162037	response	R	NA	NA	NA	NA
221.520149437	response	R	NA	NA	NA	NA
228.120167137	response	R	NA	NA	NA	NA
229.156162837	response	R	NA	NA	NA	NA
229.620169337	response	R	NA	NA	NA	NA
232.388103137	response	R	NA	NA	NA	NA
232.920135937	response	R	NA	NA	NA	NA
233.152166437	response	R	NA	NA	NA	NA
233.352171737	response	R	NA	NA	NA	NA
233.520138637	response	R	NA	NA	NA	NA
233.688163637	response	R	NA	NA	NA	NA
233.920123037	response	R	NA	NA	NA	NA
234.088163737	response	R	NA	NA	NA	NA
234.288162237	response	R	NA	NA	NA	NA
234.488164437	response	R	NA	NA	NA	NA
234.688164837	response	R	NA	NA	NA	NA
234.888166537	response	R	NA	NA	NA	NA
235.088163237	response	R	NA	NA	NA	NA
235.288121237	response	R	NA	NA	NA	NA
235.488162937	response	R	NA	NA	NA	NA
235.688168937	response	R	NA	NA	NA	NA
235.920139337	response	R	NA	NA	NA	NA
236.088164137	response	R	NA	NA	NA	NA
236.252168637	response	R	NA	NA	NA	NA
236.520174837	response	R	NA	NA	NA	NA
236.788169237	response	R	NA	NA	NA	NA
237.052137137	response	R	NA	NA	NA	NA
237.288080637	response	R	NA	NA	NA	NA
237.520150937	response	R	NA	NA	NA	NA
237.752109537	response	R	NA	NA	NA	NA
238.020166937	response	R	NA	NA	NA	NA
238.252171637	response	R	NA	NA	NA	NA
238.478972637	response	R	NA	NA	NA	NA
238.652144137	response	R	NA	NA	NA	NA
238.852167637	response	R	NA	NA	NA	NA
239.120161937	response	R	NA	NA	NA	NA
239.352137937	response	R	NA	NA	NA	NA
239.588122537	response	R	NA	NA	NA	NA
239.788093337	response	R	NA	NA	NA	NA
240.020151737	response	R	NA	NA	NA	NA
240.252179537	response	R	NA	NA	NA	NA
240.452178237	response	R	NA	NA	NA	NA
240.652172337	response	R	NA	NA	NA	NA
240.888078437	response	R	NA	NA	NA	NA
241.088093737	response	R	NA	NA	NA	NA
241.320099537	response	R	NA	NA	NA	NA
241.552176237	response	R	NA	NA	NA	NA
241.788102737	response	R	NA	NA	NA	NA
241.988095237	response	R	NA	NA	NA	NA
242.220093037	response	R	NA	NA	NA	NA
242.420088937	response	R	NA	NA	NA	NA
242.652159837	response	R	NA	NA	NA	NA
242.852166637	response	R	NA	NA	NA	NA
243.052163937	response	R	NA	NA	NA	NA
243.320154737	response	R	NA	NA	NA	NA
243.488048337	response	R	NA	NA	NA	NA
243.852171337	response	R	NA	NA	NA	NA
244.452164337	response	R	NA	NA	NA	NA
245.020164037	response	R	NA	NA	NA	NA
245.152175637	response	R	NA	NA	NA	NA
245.820119037	response	R	NA	NA	NA	NA
246.120104637	response	R	NA	NA	NA	NA
246.488126637	response	R	NA	NA	NA	NA
246.952108237	response	R	NA	NA	NA	NA
247.388163837	response	R	NA	NA	NA	NA
247.688097937	response	R	NA	NA	NA	NA
247.920125237	response	R	NA	NA	NA	NA
248.120146637	response	R	NA	NA	NA	NA
248.352106037	response	R	NA	NA	NA	NA
248.552171437	response	R	NA	NA	NA	NA
248.788083537	response	R	NA	NA	NA	NA
248.988109237	response	R	NA	NA	NA	NA
249.188098537	response	R	NA	NA	NA	NA
249.420157937	response	R	NA	NA	NA	NA
249.620116037	response	R	NA	NA	NA	NA
249.820138437	response	R	NA	NA	NA	NA
249.988136437	response	R	NA	NA	NA	NA
254.120154537	response	R	NA	NA	NA	NA
254.488114737	response	R	NA	NA	NA	NA
258.788257437	response	R	NA	NA	NA	NA
267.420123837	response	R	NA	NA	NA	NA
267.652128437	response	R	NA	NA	NA	NA
267.884119237	response	R	NA	NA	NA	NA
268.120126037	response	R	NA	NA	NA	NA
268.352143337	response	R	NA	NA	NA	NA
268.552132837	response	R	NA	NA	NA	NA
268.752164937	response	R	NA	NA	NA	NA
268.952160737	response	R	NA	NA	NA	NA
269.152129737	response	R	NA	NA	NA	NA
269.352176737	response	R	NA	NA	NA	NA
269.584136037	response	R	NA	NA	NA	NA
269.784304337	response	R	NA	NA	NA	NA
270.020180537	response	R	NA	NA	NA	NA
270.252133537	response	R	NA	NA	NA	NA
270.452102637	response	R	NA	NA	NA	NA
270.684169637	response	R	NA	NA	NA	NA
270.920131537	response	R	NA	NA	NA	NA
271.120105037	response	R	NA	NA	NA	NA
271.352144537	response	R	NA	NA	NA	NA
271.552106537	response	R	NA	NA	NA	NA
271.720125737	response	R	NA	NA	NA	NA
271.952201337	response	R	NA	NA	NA	NA
272.184146637	response	R	NA	NA	NA	NA
272.420148237	response	R	NA	NA	NA	NA
272.620129637	response	R	NA	NA	NA	NA
272.820129837	response	R	NA	NA	NA	NA
273.020134337	response	R	NA	NA	NA	NA
273.220127137	response	R	NA	NA	NA	NA
273.384168837	response	R	NA	NA	NA	NA
273.620124737	response	R	NA	NA	NA	NA
273.820148437	response	R	NA	NA	NA	NA
274.020132537	response	R	NA	NA	NA	NA
274.220176937	response	R	NA	NA	NA	NA
274.420142837	response	R	NA	NA	NA	NA
274.620167637	response	R	NA	NA	NA	NA
274.852106737	response	R	NA	NA	NA	NA
275.084107937	response	R	NA	NA	NA	NA
275.284149737	response	R	NA	NA	NA	NA
